Timestamp,Open,High,Low,Close,Volume
1674345600000,0.4034,0.4122,0.3962,0.4004,250067543.0
1674432000000,0.4004,0.433,0.3995,0.4234,723894773.0
1674518400000,0.4233,0.4312,0.4025,0.4078,411297898.0
1674604800000,0.4079,0.4245,0.3965,0.417,375065459.0
1674691200000,0.417,0.4178,0.4053,0.4092,290069659.0
1674777600000,0.4091,0.4135,0.3988,0.4128,274281738.0
1674864000000,0.4127,0.4168,0.4055,0.4078,148949278.0
1674950400000,0.4078,0.4173,0.4066,0.4134,166884667.0
1675036800000,0.4135,0.4222,0.386,0.3934,433795926.0
1675123200000,0.3933,0.4113,0.388,0.4057,346580963.0
1675209600000,0.4058,0.4157,0.3962,0.4131,379103907.0
1675296000000,0.4132,0.4192,0.408,0.4098,322532370.0
1675382400000,0.4097,0.4137,0.4054,0.4117,274689680.0
1675468800000,0.4116,0.4204,0.4075,0.4106,178134111.0
1675555200000,0.4106,0.412,0.3942,0.3984,237111362.0
1675641600000,0.3985,0.4037,0.3909,0.392,315995053.0
1675728000000,0.3921,0.4048,0.3901,0.4036,356160688.0
1675814400000,0.4037,0.406,0.3936,0.3975,263188839.0
1675900800000,0.3975,0.4092,0.3726,0.3819,526681339.0
1675987200000,0.3818,0.3878,0.3771,0.3817,279931749.0
1676073600000,0.3818,0.3841,0.3798,0.3833,123179600.0
1676160000000,0.3834,0.385,0.3716,0.3747,135976322.0
1676246400000,0.3747,0.3783,0.3612,0.3703,382768169.0
1676332800000,0.3703,0.3839,0.3644,0.3819,372274074.0
1676419200000,0.3819,0.4024,0.3765,0.4011,370966882.0
1676505600000,0.401,0.4048,0.384,0.3841,450636395.0
1676592000000,0.3841,0.4,0.3809,0.395,358052399.0
1676678400000,0.3949,0.3976,0.3911,0.3943,145625421.0
1676764800000,0.3942,0.3981,0.3845,0.3863,237992952.0
1676851200000,0.3862,0.409,0.3774,0.3984,557018367.0
1676937600000,0.3985,0.4025,0.3872,0.3919,448284088.0
1677024000000,0.392,0.3977,0.3828,0.3953,389277544.0
1677110400000,0.3953,0.3979,0.3853,0.3882,348351954.0
1677196800000,0.3883,0.3908,0.3723,0.3783,356652233.0
1677283200000,0.3783,0.3795,0.3692,0.3778,179723963.0
1677369600000,0.3779,0.3807,0.3745,0.3779,130843027.0
1677456000000,0.3779,0.3801,0.3708,0.3785,421412885.0
1677542400000,0.3785,0.3827,0.3719,0.3762,371401256.0
1677628800000,0.3762,0.3848,0.3726,0.3835,317577485.0
1677715200000,0.3836,0.3846,0.3737,0.3772,281873061.0
1677801600000,0.3772,0.3806,0.3539,0.3774,490515388.0
1677888000000,0.3773,0.38,0.368,0.3735,164275250.0
1677974400000,0.3735,0.3774,0.3653,0.3668,163637644.0
1678060800000,0.3668,0.3743,0.3589,0.3695,428373378.0
1678147200000,0.3696,0.3844,0.3669,0.3801,562644274.0
1678233600000,0.3802,0.4018,0.3723,0.3889,682406723.0
1678320000000,0.3889,0.3976,0.3639,0.3706,655014119.0
1678406400000,0.3706,0.3752,0.3571,0.37,541098785.0
1678492800000,0.3699,0.3741,0.3582,0.3638,342981412.0
1678579200000,0.3637,0.3715,0.3473,0.3714,389760071.0
1678665600000,0.3713,0.38,0.3553,0.3724,556402600.0
1678752000000,0.3724,0.387,0.3647,0.3724,544803822.0
1678838400000,0.3724,0.3757,0.356,0.3589,385093409.0
1678924800000,0.3589,0.367,0.3562,0.3647,259083315.0
1679011200000,0.3648,0.3825,0.362,0.3798,405873760.0
1679097600000,0.3797,0.3898,0.3691,0.3739,360335327.0
1679184000000,0.3739,0.4,0.3736,0.3857,476291604.0
1679270400000,0.3858,0.3913,0.3768,0.3798,299810219.0
